origin,destination,driving_distance,from_center,to_center
"Vogelsang 105, HANN. MUENDEN","De Boelelaan 1117, AMSTERDAM",424.695,GHMTP,NAVTP
"Vogelsang 105, HANN. MUENDEN","Krankenhausstrasse 9, LINZ",654.31,GHMTP,AOLTP
"Vogelsang 105, HANN. MUENDEN","Ksaver 200a, Zagreb",997.229,GHMTP,CHROR
"Vogelsang 105, HANN. MUENDEN","St. Juergenstrasse, BREMEN",262.215,GHMTP,GBMTP
"Vogelsang 105, HANN. MUENDEN","Klinikstrasse 36, GIESSEN",167.983,GHMTP,GGITP
"Vogelsang 105, HANN. MUENDEN","Joseph-Stelzmann-Str. 9, KOELN",271.728,GHMTP,GKLTP
"Vogelsang 105, HANN. MUENDEN","Baldingerstrasse, MARBURG/LAHN",111.93,GHMTP,GMRTP
"Vogelsang 105, HANN. MUENDEN","Hoppe-Seyler-Strasse 3, TUEBINGEN",421.794,GHMTP,GTUTP
"Vogelsang 105, HANN. MUENDEN","Postbus 22660, AMSTERDAM",423.221,GHMTP,NAWTP
"Vogelsang 105, HANN. MUENDEN","Waehringer Guertel 18-20, Wien",814.608,GHMTP,AWDTP
"Vogelsang 105, HANN. MUENDEN","J. Huttlera 4, Osijek",1235.462,GHMTP,COSTP
"Vogelsang 105, HANN. MUENDEN","Sigmund Freud Strasse 25, BONN-Venusberg",299.274,GHMTP,GBOTP
"Vogelsang 105, HANN. MUENDEN","Ernst Grube Strasse 40, HALLE/Saale",195.644,GHMTP,GHATP
"Vogelsang 105, HANN. MUENDEN","Ostmerheimerstrasse 200, Koln (Merheim)",265.658,GHMTP,GKMTP
"Vogelsang 105, HANN. MUENDEN","Langenbeckstr. 1, Mainz",237.465,GHMTP,GMZTP
"Vogelsang 105, HANN. MUENDEN","ZIM - Medizinische Klinik I, WUERZBURG",224.687,GHMTP,GWZTP
"Vogelsang 105, HANN. MUENDEN","Hanzeplein 1, Groningen",388.036,GHMTP,NGRTP
"Vogelsang 105, HANN. MUENDEN","Abt. Transplantation 09 D, Wien",807.179,GHMTP,AWGTP
"Vogelsang 105, HANN. MUENDEN","Kresimirova 42, Rijeka",1010.773,GHMTP,CRITP
"Vogelsang 105, HANN. MUENDEN","Friedrichstrasse 10, Stuttgart",370.054,GHMTP,GBWOR
"Vogelsang 105, HANN. MUENDEN","Im Neuenheimer Feld 110, HEIDELBERG",293.133,GHMTP,GHBTP
"Vogelsang 105, HANN. MUENDEN","Hellmut-Hartert-Str. 1, KAISERSLAUTERN",319.24,GHMTP,GKSTP
"Vogelsang 105, HANN. MUENDEN","Maximilianspl. 2, ERLANGEN",304.512,GHMTP,GNBTP
"Vogelsang 105, HANN. MUENDEN","Baross u. 23-25., Budapest",1000.171,GHMTP,HBSTP
"Vogelsang 105, HANN. MUENDEN","Albinusdreef 2, LEIDEN",439.366,GHMTP,NLBTP
"Vogelsang 105, HANN. MUENDEN","Wilrijkstraat 10, EDEGEM",422.074,GHMTP,BANTP
"Vogelsang 105, HANN. MUENDEN","Kispaticeva 12, Zagreb",995.34,GHMTP,CZATP
"Vogelsang 105, HANN. MUENDEN","Marchioninistrasse 15, Muenchen",509.488,GHMTP,GBYOR
"Vogelsang 105, HANN. MUENDEN","Martinistrasse 52, HAMBURG",305.048,GHMTP,GHGTP
"Vogelsang 105, HANN. MUENDEN","Liebigstrasse 20, LEIPZIG",236.658,GHMTP,GLPTP
"Vogelsang 105, HANN. MUENDEN","Schiffgraben 44, Hannover",148.416,GHMTP,GNDOR
"Vogelsang 105, HANN. MUENDEN","Moricz Zs. krt. 22., Debrecen",1253.453,GHMTP,HDBTP
"Vogelsang 105, HANN. MUENDEN","P. Debyelaan 25, MAASTRICHT",357.952,GHMTP,NMSTP
"Vogelsang 105, HANN. MUENDEN","Laarbeeklaan 101, JETTE/BRUSSEL",457.612,GHMTP,BBJTP
"Vogelsang 105, HANN. MUENDEN","Zajceva 19, Zagreb",998.321,GHMTP,CZMTP
"Vogelsang 105, HANN. MUENDEN","Fetscherstr. 74, DRESDEN",340.299,GHMTP,GDRTP
"Vogelsang 105, HANN. MUENDEN","Vogelsang 105, HANN. MUENDEN",0,GHMTP,GHMTP
"Vogelsang 105, HANN. MUENDEN","Transplantationsbuero, LUEBECK",351.774,GHMTP,GLUTP
"Vogelsang 105, HANN. MUENDEN","Saatwinkler Damm 11-12, Berlin",358.896,GHMTP,GNOOR
"Vogelsang 105, HANN. MUENDEN","Rakoczi ut 2., Pecs",1208.79,GHMTP,HPCTP
"Vogelsang 105, HANN. MUENDEN","Geert Groote Plein 8, NIJMEGEN",332.434,GHMTP,NNYTP
"Vogelsang 105, HANN. MUENDEN","808 Route de Lennik, Brussels",468.03,GHMTP,BBRTP
"Vogelsang 105, HANN. MUENDEN","Pauwelstr. 30, AACHEN",335.171,GHMTP,GAKTP
"Vogelsang 105, HANN. MUENDEN","Moorenstrasse 5, DUESSELDORF",251.106,GHMTP,GDUTP
"Vogelsang 105, HANN. MUENDEN","Stadtfelddamm 65, HANNOVER",148.588,GHMTP,GHOTP
"Vogelsang 105, HANN. MUENDEN","Theodor Kutzer Ufer 1-3, MANNHEIM",285.642,GHMTP,GMATP
"Vogelsang 105, HANN. MUENDEN","Lindenallee, Essen",222.15,GHMTP,GNWOR
"Vogelsang 105, HANN. MUENDEN","Pecsi ut 4., Szeged",1167.834,GHMTP,HSZTP
"Vogelsang 105, HANN. MUENDEN","Dr. Molewaterplein 40, ROTTERDAM",439.94,GHMTP,NRDTP
"Transplantationsbuero, LUEBECK","Auenbruggerplatz 29, GRAZ",1138.151,GLUTP,AGATP
"Transplantationsbuero, LUEBECK","De Pintelaan 185, GENT",681.005,GLUTP,BGETP
"Transplantationsbuero, LUEBECK","Stenglinstrasse 2, AUGSBURG",798.938,GLUTP,GAUTP
"Transplantationsbuero, LUEBECK","Hufelandstrasse 55, ESSEN",434.972,GLUTP,GESTP
"Transplantationsbuero, LUEBECK","Kirrberger Strasse Geb. 41, HOMBURG/SAAR",704.054,GLUTP,GHSTP
"Transplantationsbuero, LUEBECK","Ismaningerstr. 22, MUENCHEN",830.919,GLUTP,GMHTP
"Transplantationsbuero, LUEBECK","Walter-Koehn-str. 1A, Leipzig",427.238,GLUTP,GOSOR
"Transplantationsbuero, LUEBECK","Karolina ut 19-21., Budapest",1149.28,GLUTP,HUNOR
"Transplantationsbuero, LUEBECK","Postbus 2060, ROTTERDAM",560.536,GLUTP,NRSTP
"Transplantationsbuero, LUEBECK","Anichstrasse 35, INNSBRUCK",997.829,GLUTP,AIBTP
"Transplantationsbuero, LUEBECK","10, Avenue Hippocrate, Brussels",653.407,GLUTP,BLATP
"Transplantationsbuero, LUEBECK","Universitaetsklinik, BOCHUM",411.698,GLUTP,GBBTP
"Transplantationsbuero, LUEBECK","Pacelli Allee 4, FULDA",467.073,GLUTP,GFDTP
"Transplantationsbuero, LUEBECK","Lessingstrasse 1, JENA",504.793,GLUTP,GJETP
"Transplantationsbuero, LUEBECK","Haifa-Allee 2, Mainz",590.575,GLUTP,GMIOR
"Transplantationsbuero, LUEBECK","Organisationsburo, REGENSBURG",742.822,GLUTP,GRBTP
"Transplantationsbuero, LUEBECK","4 Rue Barble, LUXEMBOURG",673.162,GLUTP,LLXTP
"Transplantationsbuero, LUEBECK","Heidelberglaan 100, UTRECHT",499.498,GLUTP,NUTTP
"Transplantationsbuero, LUEBECK","St. Veiterstrasse 47, KLAGENFURT/KAERNTEN",1179.855,GLUTP,AKTTP
"Transplantationsbuero, LUEBECK","Herestraat 49, LEUVEN",634.708,GLUTP,BLETP
"Transplantationsbuero, LUEBECK","Herestraat 49, LEUVEN",634.708,GLUTP,BLMTP
"Transplantationsbuero, LUEBECK","Campus Virchow-Klinikum, BERLIN",273.619,GLUTP,GBCTP
"Transplantationsbuero, LUEBECK","Universitaetsklinik, Haus 33 A, FRANKFURT/MAIN",556.429,GLUTP,GFMTP
"Transplantationsbuero, LUEBECK","Arnold-Heller-Strasse 3, KIEL",87.593,GLUTP,GKITP
"Transplantationsbuero, LUEBECK","Marchioninistr. 15, Munich",844.884,GLUTP,GMLTP
"Transplantationsbuero, LUEBECK","Ernst-Heydemann-Strasse 8, ROSTOCK",124.424,GLUTP,GROTP
"Transplantationsbuero, LUEBECK","Meibergdreef 9, Amsterdam",529.095,GLUTP,NAETP
"Transplantationsbuero, LUEBECK","Zaloska 7, LJUBLJANA",1245.792,GLUTP,SLOTP
"Transplantationsbuero, LUEBECK","Fadingerstrasse 1, LINZ",869.361,GLUTP,AOETP
"Transplantationsbuero, LUEBECK","Avenue de l Hopital, LIEGE",602.79,GLUTP,BLGTP
"Transplantationsbuero, LUEBECK","Hindenburgdamm 30, Berlin",288.377,GLUTP,GBETP
"Transplantationsbuero, LUEBECK","Hugstetterstrasse 55, FREIBURG IM BREISGAU",814.042,GLUTP,GFRTP
"Transplantationsbuero, LUEBECK","Joseph  Stelzmannstrasse 9, KOELN",495.4,GLUTP,GKKTP
"Transplantationsbuero, LUEBECK","Albert Schweitzerstrasse 33, MUENSTER",341.798,GLUTP,GMNTP
"Transplantationsbuero, LUEBECK","Transplantationszentrum, STUTTGART",716.675,GLUTP,GSTTP
"Transplantationsbuero, LUEBECK","De Boelelaan 1117, AMSTERDAM",535.65,GLUTP,NAVTP
"Transplantationsbuero, LUEBECK","Krankenhausstrasse 9, LINZ",868.988,GLUTP,AOLTP
"Transplantationsbuero, LUEBECK","Ksaver 200a, Zagreb",1319.602,GLUTP,CHROR
"Transplantationsbuero, LUEBECK","St. Juergenstrasse, BREMEN",179.311,GLUTP,GBMTP
"Transplantationsbuero, LUEBECK","Klinikstrasse 36, GIESSEN",512.051,GLUTP,GGITP
"Transplantationsbuero, LUEBECK","Joseph-Stelzmann-Str. 9, KOELN",495.4,GLUTP,GKLTP
"Transplantationsbuero, LUEBECK","Baldingerstrasse, MARBURG/LAHN",455.997,GLUTP,GMRTP
"Transplantationsbuero, LUEBECK","Hoppe-Seyler-Strasse 3, TUEBINGEN",765.862,GLUTP,GTUTP
"Transplantationsbuero, LUEBECK","Postbus 22660, AMSTERDAM",533.293,GLUTP,NAWTP
"Transplantationsbuero, LUEBECK","Waehringer Guertel 18-20, Wien",965.833,GLUTP,AWDTP
"Transplantationsbuero, LUEBECK","J. Huttlera 4, Osijek",1388.137,GLUTP,COSTP
"Transplantationsbuero, LUEBECK","Sigmund Freud Strasse 25, BONN-Venusberg",522.946,GLUTP,GBOTP
"Transplantationsbuero, LUEBECK","Ernst Grube Strasse 40, HALLE/Saale",417.239,GLUTP,GHATP
"Transplantationsbuero, LUEBECK","Ostmerheimerstrasse 200, Koln (Merheim)",489.33,GLUTP,GKMTP
"Transplantationsbuero, LUEBECK","Langenbeckstr. 1, Mainz",581.532,GLUTP,GMZTP
"Transplantationsbuero, LUEBECK","ZIM - Medizinische Klinik I, WUERZBURG",568.754,GLUTP,GWZTP
"Transplantationsbuero, LUEBECK","Hanzeplein 1, Groningen",356.184,GLUTP,NGRTP
"Transplantationsbuero, LUEBECK","Abt. Transplantation 09 D, Wien",959.854,GLUTP,AWGTP
"Transplantationsbuero, LUEBECK","Kresimirova 42, Rijeka",1346.169,GLUTP,CRITP
"Transplantationsbuero, LUEBECK","Friedrichstrasse 10, Stuttgart",714.121,GLUTP,GBWOR
"Transplantationsbuero, LUEBECK","Im Neuenheimer Feld 110, HEIDELBERG",637.2,GLUTP,GHBTP
"Transplantationsbuero, LUEBECK","Hellmut-Hartert-Str. 1, KAISERSLAUTERN",663.307,GLUTP,GKSTP
"Transplantationsbuero, LUEBECK","Maximilianspl. 2, ERLANGEN",648.579,GLUTP,GNBTP
"Transplantationsbuero, LUEBECK","Baross u. 23-25., Budapest",1152.846,GLUTP,HBSTP
"Transplantationsbuero, LUEBECK","Albinusdreef 2, LEIDEN",574.441,GLUTP,NLBTP
"Transplantationsbuero, LUEBECK","Wilrijkstraat 10, EDEGEM",630.361,GLUTP,BANTP
"Transplantationsbuero, LUEBECK","Kispaticeva 12, Zagreb",1317.712,GLUTP,CZATP
"Transplantationsbuero, LUEBECK","Marchioninistrasse 15, Muenchen",844.884,GLUTP,GBYOR
"Transplantationsbuero, LUEBECK","Martinistrasse 52, HAMBURG",71.275,GLUTP,GHGTP
"Transplantationsbuero, LUEBECK","Liebigstrasse 20, LEIPZIG",434.98,GLUTP,GLPTP
"Transplantationsbuero, LUEBECK","Schiffgraben 44, Hannover",215.632,GLUTP,GNDOR
"Transplantationsbuero, LUEBECK","Moricz Zs. krt. 22., Debrecen",1316.073,GLUTP,HDBTP
"Transplantationsbuero, LUEBECK","P. Debyelaan 25, MAASTRICHT",565.684,GLUTP,NMSTP
"Transplantationsbuero, LUEBECK","Laarbeeklaan 101, JETTE/BRUSSEL",671.865,GLUTP,BBJTP
"Transplantationsbuero, LUEBECK","Zajceva 19, Zagreb",1320.693,GLUTP,CZMTP
"Transplantationsbuero, LUEBECK","Fetscherstr. 74, DRESDEN",471.496,GLUTP,GDRTP
"Transplantationsbuero, LUEBECK","Vogelsang 105, HANN. MUENDEN",353.543,GLUTP,GHMTP
"Transplantationsbuero, LUEBECK","Transplantationsbuero, LUEBECK",0,GLUTP,GLUTP
"Transplantationsbuero, LUEBECK","Saatwinkler Damm 11-12, Berlin",274.052,GLUTP,GNOOR
"Transplantationsbuero, LUEBECK","Rakoczi ut 2., Pecs",1361.464,GLUTP,HPCTP
"Transplantationsbuero, LUEBECK","Geert Groote Plein 8, NIJMEGEN",486.995,GLUTP,NNYTP
"Transplantationsbuero, LUEBECK","808 Route de Lennik, Brussels",682.283,GLUTP,BBRTP
"Transplantationsbuero, LUEBECK","Pauwelstr. 30, AACHEN",551.301,GLUTP,GAKTP
"Transplantationsbuero, LUEBECK","Moorenstrasse 5, DUESSELDORF",474.777,GLUTP,GDUTP
"Transplantationsbuero, LUEBECK","Stadtfelddamm 65, HANNOVER",213.777,GLUTP,GHOTP
"Transplantationsbuero, LUEBECK","Theodor Kutzer Ufer 1-3, MANNHEIM",629.709,GLUTP,GMATP
"Transplantationsbuero, LUEBECK","Lindenallee, Essen",432.919,GLUTP,GNWOR
"Transplantationsbuero, LUEBECK","Pecsi ut 4., Szeged",1320.509,GLUTP,HSZTP
"Transplantationsbuero, LUEBECK","Dr. Molewaterplein 40, ROTTERDAM",562.409,GLUTP,NRDTP
"Saatwinkler Damm 11-12, Berlin","Auenbruggerplatz 29, GRAZ",873.697,GNOOR,AGATP
"Saatwinkler Damm 11-12, Berlin","De Pintelaan 185, GENT",774.218,GNOOR,BGETP
"Saatwinkler Damm 11-12, Berlin","Stenglinstrasse 2, AUGSBURG",564.872,GNOOR,GAUTP
"Saatwinkler Damm 11-12, Berlin","Hufelandstrasse 55, ESSEN",529.795,GNOOR,GESTP
"Saatwinkler Damm 11-12, Berlin","Kirrberger Strasse Geb. 41, HOMBURG/SAAR",693.269,GNOOR,GHSTP
"Saatwinkler Damm 11-12, Berlin","Ismaningerstr. 22, MUENCHEN",582.924,GNOOR,GMHTP
"Saatwinkler Damm 11-12, Berlin","Walter-Koehn-str. 1A, Leipzig",179.242,GNOOR,GOSOR
"Saatwinkler Damm 11-12, Berlin","Karolina ut 19-21., Budapest",878.904,GNOOR,HUNOR
"Saatwinkler Damm 11-12, Berlin","Postbus 2060, ROTTERDAM",688.446,GNOOR,NRSTP
"Saatwinkler Damm 11-12, Berlin","Anichstrasse 35, INNSBRUCK",749.833,GNOOR,AIBTP
"Saatwinkler Damm 11-12, Berlin","10, Avenue Hippocrate, Brussels",746.396,GNOOR,BLATP
"Saatwinkler Damm 11-12, Berlin","Universitaetsklinik, BOCHUM",513.478,GNOOR,GBBTP
"Saatwinkler Damm 11-12, Berlin","Pacelli Allee 4, FULDA",444.299,GNOOR,GFDTP
"Saatwinkler Damm 11-12, Berlin","Lessingstrasse 1, JENA",256.797,GNOOR,GJETP
"Saatwinkler Damm 11-12, Berlin","Haifa-Allee 2, Mainz",579.79,GNOOR,GMIOR
"Saatwinkler Damm 11-12, Berlin","Organisationsburo, REGENSBURG",494.826,GNOOR,GRBTP
"Saatwinkler Damm 11-12, Berlin","4 Rue Barble, LUXEMBOURG",761.232,GNOOR,LLXTP
"Saatwinkler Damm 11-12, Berlin","Heidelberglaan 100, UTRECHT",627.408,GNOOR,NUTTP
"Saatwinkler Damm 11-12, Berlin","St. Veiterstrasse 47, KLAGENFURT/KAERNTEN",931.859,GNOOR,AKTTP
"Saatwinkler Damm 11-12, Berlin","Herestraat 49, LEUVEN",727.697,GNOOR,BLETP
"Saatwinkler Damm 11-12, Berlin","Herestraat 49, LEUVEN",727.697,GNOOR,BLMTP
"Saatwinkler Damm 11-12, Berlin","Campus Virchow-Klinikum, BERLIN",1.416,GNOOR,GBCTP
"Saatwinkler Damm 11-12, Berlin","Universitaetsklinik, Haus 33 A, FRANKFURT/MAIN",545.643,GNOOR,GFMTP
"Saatwinkler Damm 11-12, Berlin","Arnold-Heller-Strasse 3, KIEL",345.685,GNOOR,GKITP
"Saatwinkler Damm 11-12, Berlin","Marchioninistr. 15, Munich",596.888,GNOOR,GMLTP
"Saatwinkler Damm 11-12, Berlin","Ernst-Heydemann-Strasse 8, ROSTOCK",220.203,GNOOR,GROTP
"Saatwinkler Damm 11-12, Berlin","Meibergdreef 9, Amsterdam",647.906,GNOOR,NAETP
"Saatwinkler Damm 11-12, Berlin","Zaloska 7, LJUBLJANA",997.796,GNOOR,SLOTP
"Saatwinkler Damm 11-12, Berlin","Fadingerstrasse 1, LINZ",598.985,GNOOR,AOETP
"Saatwinkler Damm 11-12, Berlin","Avenue de l Hopital, LIEGE",692.336,GNOOR,BLGTP
"Saatwinkler Damm 11-12, Berlin","Hindenburgdamm 30, Berlin",18.002,GNOOR,GBETP
"Saatwinkler Damm 11-12, Berlin","Hugstetterstrasse 55, FREIBURG IM BREISGAU",803.257,GNOOR,GFRTP
"Saatwinkler Damm 11-12, Berlin","Joseph  Stelzmannstrasse 9, KOELN",572.448,GNOOR,GKKTP
"Saatwinkler Damm 11-12, Berlin","Albert Schweitzerstrasse 33, MUENSTER",470.023,GNOOR,GMNTP
"Saatwinkler Damm 11-12, Berlin","Transplantationszentrum, STUTTGART",630.051,GNOOR,GSTTP
"Saatwinkler Damm 11-12, Berlin","De Boelelaan 1117, AMSTERDAM",654.462,GNOOR,NAVTP
"Saatwinkler Damm 11-12, Berlin","Krankenhausstrasse 9, LINZ",598.612,GNOOR,AOLTP
"Saatwinkler Damm 11-12, Berlin","Ksaver 200a, Zagreb",1055.053,GNOOR,CHROR
"Saatwinkler Damm 11-12, Berlin","St. Juergenstrasse, BREMEN",383.7,GNOOR,GBMTP
"Saatwinkler Damm 11-12, Berlin","Klinikstrasse 36, GIESSEN",501.265,GNOOR,GGITP
"Saatwinkler Damm 11-12, Berlin","Joseph-Stelzmann-Str. 9, KOELN",572.448,GNOOR,GKLTP
"Saatwinkler Damm 11-12, Berlin","Baldingerstrasse, MARBURG/LAHN",462.231,GNOOR,GMRTP
"Saatwinkler Damm 11-12, Berlin","Hoppe-Seyler-Strasse 3, TUEBINGEN",679.238,GNOOR,GTUTP
"Saatwinkler Damm 11-12, Berlin","Postbus 22660, AMSTERDAM",652.105,GNOOR,NAWTP
"Saatwinkler Damm 11-12, Berlin","Waehringer Guertel 18-20, Wien",695.457,GNOOR,AWDTP
"Saatwinkler Damm 11-12, Berlin","J. Huttlera 4, Osijek",1117.761,GNOOR,COSTP
"Saatwinkler Damm 11-12, Berlin","Sigmund Freud Strasse 25, BONN-Venusberg",599.994,GNOOR,GBOTP
"Saatwinkler Damm 11-12, Berlin","Ernst Grube Strasse 40, HALLE/Saale",169.243,GNOOR,GHATP
"Saatwinkler Damm 11-12, Berlin","Ostmerheimerstrasse 200, Koln (Merheim)",566.379,GNOOR,GKMTP
"Saatwinkler Damm 11-12, Berlin","Langenbeckstr. 1, Mainz",570.747,GNOOR,GMZTP
"Saatwinkler Damm 11-12, Berlin","ZIM - Medizinische Klinik I, WUERZBURG",478.964,GNOOR,GWZTP
"Saatwinkler Damm 11-12, Berlin","Hanzeplein 1, Groningen",560.899,GNOOR,NGRTP
"Saatwinkler Damm 11-12, Berlin","Abt. Transplantation 09 D, Wien",689.478,GNOOR,AWGTP
"Saatwinkler Damm 11-12, Berlin","Kresimirova 42, Rijeka",1098.173,GNOOR,CRITP
"Saatwinkler Damm 11-12, Berlin","Friedrichstrasse 10, Stuttgart",627.497,GNOOR,GBWOR
"Saatwinkler Damm 11-12, Berlin","Im Neuenheimer Feld 110, HEIDELBERG",626.415,GNOOR,GHBTP
"Saatwinkler Damm 11-12, Berlin","Hellmut-Hartert-Str. 1, KAISERSLAUTERN",652.522,GNOOR,GKSTP
"Saatwinkler Damm 11-12, Berlin","Maximilianspl. 2, ERLANGEN",437.606,GNOOR,GNBTP
"Saatwinkler Damm 11-12, Berlin","Baross u. 23-25., Budapest",882.47,GNOOR,HBSTP
"Saatwinkler Damm 11-12, Berlin","Albinusdreef 2, LEIDEN",693.253,GNOOR,NLBTP
"Saatwinkler Damm 11-12, Berlin","Wilrijkstraat 10, EDEGEM",723.574,GNOOR,BANTP
"Saatwinkler Damm 11-12, Berlin","Kispaticeva 12, Zagreb",1053.163,GNOOR,CZATP
"Saatwinkler Damm 11-12, Berlin","Marchioninistrasse 15, Muenchen",596.888,GNOOR,GBYOR
"Saatwinkler Damm 11-12, Berlin","Martinistrasse 52, HAMBURG",281.281,GNOOR,GHGTP
"Saatwinkler Damm 11-12, Berlin","Liebigstrasse 20, LEIPZIG",186.984,GNOOR,GLPTP
"Saatwinkler Damm 11-12, Berlin","Schiffgraben 44, Hannover",279.897,GNOOR,GNDOR
"Saatwinkler Damm 11-12, Berlin","Moricz Zs. krt. 22., Debrecen",1045.698,GNOOR,HDBTP
"Saatwinkler Damm 11-12, Berlin","P. Debyelaan 25, MAASTRICHT",658.672,GNOOR,NMSTP
"Saatwinkler Damm 11-12, Berlin","Laarbeeklaan 101, JETTE/BRUSSEL",758.332,GNOOR,BBJTP
"Saatwinkler Damm 11-12, Berlin","Zajceva 19, Zagreb",1056.144,GNOOR,CZMTP
"Saatwinkler Damm 11-12, Berlin","Fetscherstr. 74, DRESDEN",201.12,GNOOR,GDRTP
"Saatwinkler Damm 11-12, Berlin","Vogelsang 105, HANN. MUENDEN",359.776,GNOOR,GHMTP
"Saatwinkler Damm 11-12, Berlin","Transplantationsbuero, LUEBECK",271.938,GNOOR,GLUTP
"Saatwinkler Damm 11-12, Berlin","Saatwinkler Damm 11-12, Berlin",0,GNOOR,GNOOR
"Saatwinkler Damm 11-12, Berlin","Rakoczi ut 2., Pecs",1091.089,GNOOR,HPCTP
"Saatwinkler Damm 11-12, Berlin","Geert Groote Plein 8, NIJMEGEN",614.906,GNOOR,NNYTP
"Saatwinkler Damm 11-12, Berlin","808 Route de Lennik, Brussels",768.75,GNOOR,BBRTP
"Saatwinkler Damm 11-12, Berlin","Pauwelstr. 30, AACHEN",635.892,GNOOR,GAKTP
"Saatwinkler Damm 11-12, Berlin","Moorenstrasse 5, DUESSELDORF",551.826,GNOOR,GDUTP
"Saatwinkler Damm 11-12, Berlin","Stadtfelddamm 65, HANNOVER",278.042,GNOOR,GHOTP
"Saatwinkler Damm 11-12, Berlin","Theodor Kutzer Ufer 1-3, MANNHEIM",618.924,GNOOR,GMATP
"Saatwinkler Damm 11-12, Berlin","Lindenallee, Essen",527.743,GNOOR,GNWOR
"Saatwinkler Damm 11-12, Berlin","Pecsi ut 4., Szeged",1050.133,GNOOR,HSZTP
"Saatwinkler Damm 11-12, Berlin","Dr. Molewaterplein 40, ROTTERDAM",690.32,GNOOR,NRDTP
"Rakoczi ut 2., Pecs","Auenbruggerplatz 29, GRAZ",335.485,HPCTP,AGATP
"Rakoczi ut 2., Pecs","De Pintelaan 185, GENT",1478.379,HPCTP,BGETP
"Rakoczi ut 2., Pecs","Stenglinstrasse 2, AUGSBURG",796.886,HPCTP,GAUTP
"Rakoczi ut 2., Pecs","Hufelandstrasse 55, ESSEN",1275.976,HPCTP,GESTP
"Rakoczi ut 2., Pecs","Kirrberger Strasse Geb. 41, HOMBURG/SAAR",1145.148,HPCTP,GHSTP
"Rakoczi ut 2., Pecs","Ismaningerstr. 22, MUENCHEN",741.849,HPCTP,GMHTP
"Rakoczi ut 2., Pecs","Walter-Koehn-str. 1A, Leipzig",989.303,HPCTP,GOSOR
"Rakoczi ut 2., Pecs","Karolina ut 19-21., Budapest",237.2,HPCTP,HUNOR
"Rakoczi ut 2., Pecs","Postbus 2060, ROTTERDAM",1484.075,HPCTP,NRSTP
"Rakoczi ut 2., Pecs","Anichstrasse 35, INNSBRUCK",787.072,HPCTP,AIBTP
"Rakoczi ut 2., Pecs","10, Avenue Hippocrate, Brussels",1420.917,HPCTP,BLATP
"Rakoczi ut 2., Pecs","Universitaetsklinik, BOCHUM",1264.166,HPCTP,GBBTP
"Rakoczi ut 2., Pecs","Pacelli Allee 4, FULDA",1021.172,HPCTP,GFDTP
"Rakoczi ut 2., Pecs","Lessingstrasse 1, JENA",1012.186,HPCTP,GJETP
"Rakoczi ut 2., Pecs","Haifa-Allee 2, Mainz",1073.321,HPCTP,GMIOR
"Rakoczi ut 2., Pecs","Organisationsburo, REGENSBURG",719.258,HPCTP,GRBTP
"Rakoczi ut 2., Pecs","4 Rue Barble, LUXEMBOURG",1265.66,HPCTP,LLXTP
"Rakoczi ut 2., Pecs","Heidelberglaan 100, UTRECHT",1433.903,HPCTP,NUTTP
"Rakoczi ut 2., Pecs","St. Veiterstrasse 47, KLAGENFURT/KAERNTEN",445.34,HPCTP,AKTTP
"Rakoczi ut 2., Pecs","Herestraat 49, LEUVEN",1402.218,HPCTP,BLETP
"Rakoczi ut 2., Pecs","Herestraat 49, LEUVEN",1402.218,HPCTP,BLMTP
"Rakoczi ut 2., Pecs","Campus Virchow-Klinikum, BERLIN",1094.956,HPCTP,GBCTP
"Rakoczi ut 2., Pecs","Universitaetsklinik, Haus 33 A, FRANKFURT/MAIN",1037.587,HPCTP,GFMTP
"Rakoczi ut 2., Pecs","Arnold-Heller-Strasse 3, KIEL",1436.588,HPCTP,GKITP
"Rakoczi ut 2., Pecs","Marchioninistr. 15, Munich",750.232,HPCTP,GMLTP
"Rakoczi ut 2., Pecs","Ernst-Heydemann-Strasse 8, ROSTOCK",1311.106,HPCTP,GROTP
"Rakoczi ut 2., Pecs","Meibergdreef 9, Amsterdam",1462.232,HPCTP,NAETP
"Rakoczi ut 2., Pecs","Zaloska 7, LJUBLJANA",393.425,HPCTP,SLOTP
"Rakoczi ut 2., Pecs","Fadingerstrasse 1, LINZ",544.768,HPCTP,AOETP
"Rakoczi ut 2., Pecs","Avenue de l Hopital, LIEGE",1348.775,HPCTP,BLGTP
"Rakoczi ut 2., Pecs","Hindenburgdamm 30, Berlin",1086.848,HPCTP,GBETP
"Rakoczi ut 2., Pecs","Hugstetterstrasse 55, FREIBURG IM BREISGAU",1133.788,HPCTP,GFRTP
"Rakoczi ut 2., Pecs","Joseph  Stelzmannstrasse 9, KOELN",1221.775,HPCTP,GKKTP
"Rakoczi ut 2., Pecs","Albert Schweitzerstrasse 33, MUENSTER",1320.442,HPCTP,GMNTP
"Rakoczi ut 2., Pecs","Transplantationszentrum, STUTTGART",943.869,HPCTP,GSTTP
"Rakoczi ut 2., Pecs","De Boelelaan 1117, AMSTERDAM",1470.703,HPCTP,NAVTP
"Rakoczi ut 2., Pecs","Krankenhausstrasse 9, LINZ",546.046,HPCTP,AOLTP
"Rakoczi ut 2., Pecs","Ksaver 200a, Zagreb",236.499,HPCTP,CHROR
"Rakoczi ut 2., Pecs","St. Juergenstrasse, BREMEN",1344.332,HPCTP,GBMTP
