origin,destination,driving_time,from_center,to_center
"Kispaticeva 12, Zagreb","Abt. Transplantation 09 D, Wien",3.91555555555556,CZATP,AWGTP
"Kispaticeva 12, Zagreb","Kresimirova 42, Rijeka",1.89583333333333,CZATP,CRITP
"Kispaticeva 12, Zagreb","Friedrichstrasse 10, Stuttgart",8.01916666666667,CZATP,GBWOR
"Kispaticeva 12, Zagreb","Im Neuenheimer Feld 110, HEIDELBERG",9.08083333333333,CZATP,GHBTP
"Kispaticeva 12, Zagreb","Hellmut-Hartert-Str. 1, KAISERSLAUTERN",9.78527777777778,CZATP,GKSTP
"Kispaticeva 12, Zagreb","Maximilianspl. 2, ERLANGEN",7.20083333333333,CZATP,GNBTP
"Kispaticeva 12, Zagreb","Baross u. 23-25., Budapest",3.405,CZATP,HBSTP
"Kispaticeva 12, Zagreb","Albinusdreef 2, LEIDEN",13.4197222222222,CZATP,NLBTP
"Kispaticeva 12, Zagreb","Wilrijkstraat 10, EDEGEM",12.7563888888889,CZATP,BANTP
"Kispaticeva 12, Zagreb","Kispaticeva 12, Zagreb",0.000555555555555556,CZATP,CZATP
"Kispaticeva 12, Zagreb","Marchioninistrasse 15, Muenchen",6.01805555555556,CZATP,GBYOR
"Kispaticeva 12, Zagreb","Martinistrasse 52, HAMBURG",12.5533333333333,CZATP,GHGTP
"Kispaticeva 12, Zagreb","Liebigstrasse 20, LEIPZIG",9.16944444444444,CZATP,GLPTP
"Kispaticeva 12, Zagreb","Schiffgraben 44, Hannover",11.2136111111111,CZATP,GNDOR
"Kispaticeva 12, Zagreb","Moricz Zs. krt. 22., Debrecen",5.56083333333333,CZATP,HDBTP
"Kispaticeva 12, Zagreb","P. Debyelaan 25, MAASTRICHT",11.6655555555556,CZATP,NMSTP
"Kispaticeva 12, Zagreb","Laarbeeklaan 101, JETTE/BRUSSEL",12.7669444444444,CZATP,BBJTP
"Kispaticeva 12, Zagreb","Zajceva 19, Zagreb",0.0888888888888889,CZATP,CZMTP
"Kispaticeva 12, Zagreb","Fetscherstr. 74, DRESDEN",8.53527777777778,CZATP,GDRTP
"Kispaticeva 12, Zagreb","Vogelsang 105, HANN. MUENDEN",10.0230555555556,CZATP,GHMTP
"Kispaticeva 12, Zagreb","Transplantationsbuero, LUEBECK",12.6883333333333,CZATP,GLUTP
"Kispaticeva 12, Zagreb","Saatwinkler Damm 11-12, Berlin",10.3836111111111,CZATP,GNOOR
"Kispaticeva 12, Zagreb","Rakoczi ut 2., Pecs",3.23805555555556,CZATP,HPCTP
"Kispaticeva 12, Zagreb","Geert Groote Plein 8, NIJMEGEN",12.2233333333333,CZATP,NNYTP
"Kispaticeva 12, Zagreb","808 Route de Lennik, Brussels",12.8897222222222,CZATP,BBRTP
"Kispaticeva 12, Zagreb","Pauwelstr. 30, AACHEN",11.4002777777778,CZATP,GAKTP
"Kispaticeva 12, Zagreb","Moorenstrasse 5, DUESSELDORF",11.0963888888889,CZATP,GDUTP
"Kispaticeva 12, Zagreb","Stadtfelddamm 65, HANNOVER",11.1761111111111,CZATP,GHOTP
"Kispaticeva 12, Zagreb","Theodor Kutzer Ufer 1-3, MANNHEIM",9.15333333333333,CZATP,GMATP
"Kispaticeva 12, Zagreb","Lindenallee, Essen",11.3238888888889,CZATP,GNWOR
"Kispaticeva 12, Zagreb","Pecsi ut 4., Szeged",4.88638888888889,CZATP,HSZTP
"Kispaticeva 12, Zagreb","Dr. Molewaterplein 40, ROTTERDAM",13.4086111111111,CZATP,NRDTP
"Marchioninistrasse 15, Muenchen","Auenbruggerplatz 29, GRAZ",4.69916666666667,GBYOR,AGATP
"Marchioninistrasse 15, Muenchen","De Pintelaan 185, GENT",8.27416666666667,GBYOR,BGETP
"Marchioninistrasse 15, Muenchen","Stenglinstrasse 2, AUGSBURG",0.857222222222222,GBYOR,GAUTP
"Marchioninistrasse 15, Muenchen","Hufelandstrasse 55, ESSEN",6.55138888888889,GBYOR,GESTP
"Marchioninistrasse 15, Muenchen","Kirrberger Strasse Geb. 41, HOMBURG/SAAR",4.42333333333333,GBYOR,GHSTP
"Marchioninistrasse 15, Muenchen","Ismaningerstr. 22, MUENCHEN",0.385833333333333,GBYOR,GMHTP
"Marchioninistrasse 15, Muenchen","Walter-Koehn-str. 1A, Leipzig",4.7875,GBYOR,GOSOR
"Marchioninistrasse 15, Muenchen","Karolina ut 19-21., Budapest",6.98694444444444,GBYOR,HUNOR
"Marchioninistrasse 15, Muenchen","Postbus 2060, ROTTERDAM",8.70805555555556,GBYOR,NRSTP
"Marchioninistrasse 15, Muenchen","Anichstrasse 35, INNSBRUCK",1.83583333333333,GBYOR,AIBTP
"Marchioninistrasse 15, Muenchen","10, Avenue Hippocrate, Brussels",7.64444444444445,GBYOR,BLATP
"Marchioninistrasse 15, Muenchen","Universitaetsklinik, BOCHUM",6.70111111111111,GBYOR,GBBTP
"Marchioninistrasse 15, Muenchen","Pacelli Allee 4, FULDA",4.28583333333333,GBYOR,GFDTP
"Marchioninistrasse 15, Muenchen","Lessingstrasse 1, JENA",4.2275,GBYOR,GJETP
"Marchioninistrasse 15, Muenchen","Haifa-Allee 2, Mainz",4.36611111111111,GBYOR,GMIOR
"Marchioninistrasse 15, Muenchen","Organisationsburo, REGENSBURG",1.59666666666667,GBYOR,GRBTP
"Marchioninistrasse 15, Muenchen","4 Rue Barble, LUXEMBOURG",5.55972222222222,GBYOR,LLXTP
"Marchioninistrasse 15, Muenchen","Heidelberglaan 100, UTRECHT",8.08194444444444,GBYOR,NUTTP
"Marchioninistrasse 15, Muenchen","St. Veiterstrasse 47, KLAGENFURT/KAERNTEN",4.00277777777778,GBYOR,AKTTP
"Marchioninistrasse 15, Muenchen","Herestraat 49, LEUVEN",7.485,GBYOR,BLETP
"Marchioninistrasse 15, Muenchen","Herestraat 49, LEUVEN",7.485,GBYOR,BLMTP
"Marchioninistrasse 15, Muenchen","Campus Virchow-Klinikum, BERLIN",6.13277777777778,GBYOR,GBCTP
"Marchioninistrasse 15, Muenchen","Universitaetsklinik, Haus 33 A, FRANKFURT/MAIN",4.39,GBYOR,GFMTP
"Marchioninistrasse 15, Muenchen","Arnold-Heller-Strasse 3, KIEL",9.09833333333333,GBYOR,GKITP
"Marchioninistrasse 15, Muenchen","Marchioninistr. 15, Munich",0,GBYOR,GMLTP
"Marchioninistrasse 15, Muenchen","Ernst-Heydemann-Strasse 8, ROSTOCK",7.85,GBYOR,GROTP
"Marchioninistrasse 15, Muenchen","Meibergdreef 9, Amsterdam",8.37555555555556,GBYOR,NAETP
"Marchioninistrasse 15, Muenchen","Zaloska 7, LJUBLJANA",4.60916666666667,GBYOR,SLOTP
"Marchioninistrasse 15, Muenchen","Fadingerstrasse 1, LINZ",2.98722222222222,GBYOR,AOETP
"Marchioninistrasse 15, Muenchen","Avenue de l Hopital, LIEGE",6.93722222222222,GBYOR,BLGTP
"Marchioninistrasse 15, Muenchen","Hindenburgdamm 30, Berlin",6.165,GBYOR,GBETP
"Marchioninistrasse 15, Muenchen","Hugstetterstrasse 55, FREIBURG IM BREISGAU",4.23722222222222,GBYOR,GFRTP
"Marchioninistrasse 15, Muenchen","Joseph  Stelzmannstrasse 9, KOELN",6.07527777777778,GBYOR,GKKTP
"Marchioninistrasse 15, Muenchen","Albert Schweitzerstrasse 33, MUENSTER",7.51833333333333,GBYOR,GMNTP
"Marchioninistrasse 15, Muenchen","Transplantationszentrum, STUTTGART",2.33416666666667,GBYOR,GSTTP
"Marchioninistrasse 15, Muenchen","De Boelelaan 1117, AMSTERDAM",8.47833333333333,GBYOR,NAVTP
"Marchioninistrasse 15, Muenchen","Krankenhausstrasse 9, LINZ",2.98472222222222,GBYOR,AOLTP
"Marchioninistrasse 15, Muenchen","Ksaver 200a, Zagreb",5.93222222222222,GBYOR,CHROR
"Marchioninistrasse 15, Muenchen","St. Juergenstrasse, BREMEN",7.88944444444444,GBYOR,GBMTP
"Marchioninistrasse 15, Muenchen","Klinikstrasse 36, GIESSEN",4.87722222222222,GBYOR,GGITP
"Marchioninistrasse 15, Muenchen","Joseph-Stelzmann-Str. 9, KOELN",6.07527777777778,GBYOR,GKLTP
"Marchioninistrasse 15, Muenchen","Baldingerstrasse, MARBURG/LAHN",5.23416666666667,GBYOR,GMRTP
"Marchioninistrasse 15, Muenchen","Hoppe-Seyler-Strasse 3, TUEBINGEN",2.60416666666667,GBYOR,GTUTP
"Marchioninistrasse 15, Muenchen","Postbus 22660, AMSTERDAM",8.52361111111111,GBYOR,NAWTP
"Marchioninistrasse 15, Muenchen","Waehringer Guertel 18-20, Wien",4.61083333333333,GBYOR,AWDTP
"Marchioninistrasse 15, Muenchen","J. Huttlera 4, Osijek",7.9825,GBYOR,COSTP
"Marchioninistrasse 15, Muenchen","Sigmund Freud Strasse 25, BONN-Venusberg",6.05638888888889,GBYOR,GBOTP
"Marchioninistrasse 15, Muenchen","Ernst Grube Strasse 40, HALLE/Saale",4.86194444444444,GBYOR,GHATP
"Marchioninistrasse 15, Muenchen","Ostmerheimerstrasse 200, Koln (Merheim)",5.9175,GBYOR,GKMTP
"Marchioninistrasse 15, Muenchen","Langenbeckstr. 1, Mainz",4.39027777777778,GBYOR,GMZTP
"Marchioninistrasse 15, Muenchen","ZIM - Medizinische Klinik I, WUERZBURG",3.23722222222222,GBYOR,GWZTP
"Marchioninistrasse 15, Muenchen","Hanzeplein 1, Groningen",8.97333333333333,GBYOR,NGRTP
"Marchioninistrasse 15, Muenchen","Abt. Transplantation 09 D, Wien",4.6925,GBYOR,AWGTP
"Marchioninistrasse 15, Muenchen","Kresimirova 42, Rijeka",5.93333333333333,GBYOR,CRITP
"Marchioninistrasse 15, Muenchen","Friedrichstrasse 10, Stuttgart",2.385,GBYOR,GBWOR
"Marchioninistrasse 15, Muenchen","Im Neuenheimer Feld 110, HEIDELBERG",3.54694444444444,GBYOR,GHBTP
"Marchioninistrasse 15, Muenchen","Hellmut-Hartert-Str. 1, KAISERSLAUTERN",4.26277777777778,GBYOR,GKSTP
"Marchioninistrasse 15, Muenchen","Maximilianspl. 2, ERLANGEN",2.26277777777778,GBYOR,GNBTP
"Marchioninistrasse 15, Muenchen","Baross u. 23-25., Budapest",7.10194444444444,GBYOR,HBSTP
"Marchioninistrasse 15, Muenchen","Albinusdreef 2, LEIDEN",8.71111111111111,GBYOR,NLBTP
"Marchioninistrasse 15, Muenchen","Wilrijkstraat 10, EDEGEM",7.93416666666667,GBYOR,BANTP
"Marchioninistrasse 15, Muenchen","Kispaticeva 12, Zagreb",5.85444444444445,GBYOR,CZATP
"Marchioninistrasse 15, Muenchen","Marchioninistrasse 15, Muenchen",0,GBYOR,GBYOR
"Marchioninistrasse 15, Muenchen","Martinistrasse 52, HAMBURG",8.38416666666667,GBYOR,GHGTP
"Marchioninistrasse 15, Muenchen","Liebigstrasse 20, LEIPZIG",4.82027777777778,GBYOR,GLPTP
"Marchioninistrasse 15, Muenchen","Schiffgraben 44, Hannover",6.98861111111111,GBYOR,GNDOR
"Marchioninistrasse 15, Muenchen","Moricz Zs. krt. 22., Debrecen",8.99055555555556,GBYOR,HDBTP
"Marchioninistrasse 15, Muenchen","P. Debyelaan 25, MAASTRICHT",6.9575,GBYOR,NMSTP
"Marchioninistrasse 15, Muenchen","Laarbeeklaan 101, JETTE/BRUSSEL",7.81222222222222,GBYOR,BBJTP
"Marchioninistrasse 15, Muenchen","Zajceva 19, Zagreb",5.92527777777778,GBYOR,CZMTP
"Marchioninistrasse 15, Muenchen","Fetscherstr. 74, DRESDEN",5.09111111111111,GBYOR,GDRTP
"Marchioninistrasse 15, Muenchen","Vogelsang 105, HANN. MUENDEN",5.67416666666667,GBYOR,GHMTP
"Marchioninistrasse 15, Muenchen","Transplantationsbuero, LUEBECK",8.44194444444445,GBYOR,GLUTP
"Marchioninistrasse 15, Muenchen","Saatwinkler Damm 11-12, Berlin",6.10694444444444,GBYOR,GNOOR
"Marchioninistrasse 15, Muenchen","Rakoczi ut 2., Pecs",8.21972222222222,GBYOR,HPCTP
"Marchioninistrasse 15, Muenchen","Geert Groote Plein 8, NIJMEGEN",7.59722222222222,GBYOR,NNYTP
"Marchioninistrasse 15, Muenchen","808 Route de Lennik, Brussels",7.7825,GBYOR,BBRTP
"Marchioninistrasse 15, Muenchen","Pauwelstr. 30, AACHEN",6.68583333333333,GBYOR,GAKTP
"Marchioninistrasse 15, Muenchen","Moorenstrasse 5, DUESSELDORF",6.35666666666667,GBYOR,GDUTP
"Marchioninistrasse 15, Muenchen","Stadtfelddamm 65, HANNOVER",6.93583333333333,GBYOR,GHOTP
"Marchioninistrasse 15, Muenchen","Theodor Kutzer Ufer 1-3, MANNHEIM",3.63416666666667,GBYOR,GMATP
"Marchioninistrasse 15, Muenchen","Lindenallee, Essen",6.5825,GBYOR,GNWOR
"Marchioninistrasse 15, Muenchen","Pecsi ut 4., Szeged",8.29555555555556,GBYOR,HSZTP
"Marchioninistrasse 15, Muenchen","Dr. Molewaterplein 40, ROTTERDAM",8.73527777777778,GBYOR,NRDTP
"Martinistrasse 52, HAMBURG","Auenbruggerplatz 29, GRAZ",11.7094444444444,GHGTP,AGATP
"Martinistrasse 52, HAMBURG","De Pintelaan 185, GENT",6.57305555555556,GHGTP,BGETP
"Martinistrasse 52, HAMBURG","Stenglinstrasse 2, AUGSBURG",7.80666666666667,GHGTP,GAUTP
"Martinistrasse 52, HAMBURG","Hufelandstrasse 55, ESSEN",4.20277777777778,GHGTP,GESTP
"Martinistrasse 52, HAMBURG","Kirrberger Strasse Geb. 41, HOMBURG/SAAR",6.94111111111111,GHGTP,GHSTP
"Martinistrasse 52, HAMBURG","Ismaningerstr. 22, MUENCHEN",8.27055555555556,GHGTP,GMHTP
"Martinistrasse 52, HAMBURG","Walter-Koehn-str. 1A, Leipzig",4.28222222222222,GHGTP,GOSOR
"Martinistrasse 52, HAMBURG","Karolina ut 19-21., Budapest",10.9691666666667,GHGTP,HUNOR
"Martinistrasse 52, HAMBURG","Postbus 2060, ROTTERDAM",5.26777777777778,GHGTP,NRSTP
"Martinistrasse 52, HAMBURG","Anichstrasse 35, INNSBRUCK",9.67416666666667,GHGTP,AIBTP
"Martinistrasse 52, HAMBURG","10, Avenue Hippocrate, Brussels",6.35055555555556,GHGTP,BLATP
"Martinistrasse 52, HAMBURG","Universitaetsklinik, BOCHUM",4.00388888888889,GHGTP,GBBTP
"Martinistrasse 52, HAMBURG","Pacelli Allee 4, FULDA",4.65,GHGTP,GFDTP
"Martinistrasse 52, HAMBURG","Lessingstrasse 1, JENA",4.98277777777778,GHGTP,GJETP
"Martinistrasse 52, HAMBURG","Haifa-Allee 2, Mainz",5.82027777777778,GHGTP,GMIOR
"Martinistrasse 52, HAMBURG","Organisationsburo, REGENSBURG",7.26138888888889,GHGTP,GRBTP
"Martinistrasse 52, HAMBURG","4 Rue Barble, LUXEMBOURG",7.03055555555556,GHGTP,LLXTP
"Martinistrasse 52, HAMBURG","Heidelberglaan 100, UTRECHT",4.69472222222222,GHGTP,NUTTP
"Martinistrasse 52, HAMBURG","St. Veiterstrasse 47, KLAGENFURT/KAERNTEN",11.555,GHGTP,AKTTP
"Martinistrasse 52, HAMBURG","Herestraat 49, LEUVEN",6.15472222222222,GHGTP,BLETP
"Martinistrasse 52, HAMBURG","Herestraat 49, LEUVEN",6.15472222222222,GHGTP,BLMTP
"Martinistrasse 52, HAMBURG","Campus Virchow-Klinikum, BERLIN",2.93166666666667,GHGTP,GBCTP
"Martinistrasse 52, HAMBURG","Universitaetsklinik, Haus 33 A, FRANKFURT/MAIN",5.53972222222222,GHGTP,GFMTP
"Martinistrasse 52, HAMBURG","Arnold-Heller-Strasse 3, KIEL",1.11555555555556,GHGTP,GKITP
"Martinistrasse 52, HAMBURG","Marchioninistr. 15, Munich",8.35333333333333,GHGTP,GMLTP
"Martinistrasse 52, HAMBURG","Ernst-Heydemann-Strasse 8, ROSTOCK",2.16777777777778,GHGTP,GROTP
"Martinistrasse 52, HAMBURG","Meibergdreef 9, Amsterdam",4.71166666666667,GHGTP,NAETP
"Martinistrasse 52, HAMBURG","Zaloska 7, LJUBLJANA",12.1930555555556,GHGTP,SLOTP
"Martinistrasse 52, HAMBURG","Fadingerstrasse 1, LINZ",9.15277777777778,GHGTP,AOETP
"Martinistrasse 52, HAMBURG","Avenue de l Hopital, LIEGE",5.99666666666667,GHGTP,BLGTP
"Martinistrasse 52, HAMBURG","Hindenburgdamm 30, Berlin",3.13333333333333,GHGTP,GBETP
"Martinistrasse 52, HAMBURG","Hugstetterstrasse 55, FREIBURG IM BREISGAU",7.85555555555556,GHGTP,GFRTP
"Martinistrasse 52, HAMBURG","Joseph  Stelzmannstrasse 9, KOELN",4.80305555555556,GHGTP,GKKTP
"Martinistrasse 52, HAMBURG","Albert Schweitzerstrasse 33, MUENSTER",3.25611111111111,GHGTP,GMNTP
"Martinistrasse 52, HAMBURG","Transplantationszentrum, STUTTGART",7.46972222222222,GHGTP,GSTTP
"Martinistrasse 52, HAMBURG","De Boelelaan 1117, AMSTERDAM",4.76305555555556,GHGTP,NAVTP
"Martinistrasse 52, HAMBURG","Krankenhausstrasse 9, LINZ",9.13611111111111,GHGTP,AOLTP
"Martinistrasse 52, HAMBURG","Ksaver 200a, Zagreb",12.8980555555556,GHGTP,CHROR
"Martinistrasse 52, HAMBURG","St. Juergenstrasse, BREMEN",1.43583333333333,GHGTP,GBMTP
"Martinistrasse 52, HAMBURG","Klinikstrasse 36, GIESSEN",5.13,GHGTP,GGITP
"Martinistrasse 52, HAMBURG","Joseph-Stelzmann-Str. 9, KOELN",4.80305555555556,GHGTP,GKLTP
"Martinistrasse 52, HAMBURG","Baldingerstrasse, MARBURG/LAHN",4.76555555555556,GHGTP,GMRTP
"Martinistrasse 52, HAMBURG","Hoppe-Seyler-Strasse 3, TUEBINGEN",7.84472222222222,GHGTP,GTUTP
"Martinistrasse 52, HAMBURG","Postbus 22660, AMSTERDAM",4.77444444444445,GHGTP,NAWTP
"Martinistrasse 52, HAMBURG","Waehringer Guertel 18-20, Wien",9.64666666666667,GHGTP,AWDTP
"Martinistrasse 52, HAMBURG","J. Huttlera 4, Osijek",13.2675,GHGTP,COSTP
"Martinistrasse 52, HAMBURG","Sigmund Freud Strasse 25, BONN-Venusberg",5.09111111111111,GHGTP,GBOTP
"Martinistrasse 52, HAMBURG","Ernst Grube Strasse 40, HALLE/Saale",4.10916666666667,GHGTP,GHATP
"Martinistrasse 52, HAMBURG","Ostmerheimerstrasse 200, Koln (Merheim)",4.69055555555556,GHGTP,GKMTP
"Martinistrasse 52, HAMBURG","Langenbeckstr. 1, Mainz",5.79083333333333,GHGTP,GMZTP
"Martinistrasse 52, HAMBURG","ZIM - Medizinische Klinik I, WUERZBURG",5.7475,GHGTP,GWZTP
"Martinistrasse 52, HAMBURG","Hanzeplein 1, Groningen",3.21388888888889,GHGTP,NGRTP
"Martinistrasse 52, HAMBURG","Abt. Transplantation 09 D, Wien",9.62138888888889,GHGTP,AWGTP
"Martinistrasse 52, HAMBURG","Kresimirova 42, Rijeka",13.4825,GHGTP,CRITP
"Martinistrasse 52, HAMBURG","Friedrichstrasse 10, Stuttgart",7.42333333333333,GHGTP,GBWOR
"Martinistrasse 52, HAMBURG","Im Neuenheimer Feld 110, HEIDELBERG",6.23027777777778,GHGTP,GHBTP
"Martinistrasse 52, HAMBURG","Hellmut-Hartert-Str. 1, KAISERSLAUTERN",6.55666666666667,GHGTP,GKSTP
"Martinistrasse 52, HAMBURG","Maximilianspl. 2, ERLANGEN",6.49972222222222,GHGTP,GNBTP
"Martinistrasse 52, HAMBURG","Baross u. 23-25., Budapest",11.1030555555556,GHGTP,HBSTP
"Martinistrasse 52, HAMBURG","Albinusdreef 2, LEIDEN",5.13111111111111,GHGTP,NLBTP
"Martinistrasse 52, HAMBURG","Wilrijkstraat 10, EDEGEM",6.06555555555556,GHGTP,BANTP
"Martinistrasse 52, HAMBURG","Kispaticeva 12, Zagreb",12.7752777777778,GHGTP,CZATP
"Martinistrasse 52, HAMBURG","Marchioninistrasse 15, Muenchen",8.35333333333333,GHGTP,GBYOR
"Martinistrasse 52, HAMBURG","Martinistrasse 52, HAMBURG",0.000555555555555556,GHGTP,GHGTP
"Martinistrasse 52, HAMBURG","Liebigstrasse 20, LEIPZIG",4.41722222222222,GHGTP,GLPTP
"Martinistrasse 52, HAMBURG","Schiffgraben 44, Hannover",1.96138888888889,GHGTP,GNDOR
"Martinistrasse 52, HAMBURG","Moricz Zs. krt. 22., Debrecen",13.1413888888889,GHGTP,HDBTP
"Martinistrasse 52, HAMBURG","P. Debyelaan 25, MAASTRICHT",5.49583333333333,GHGTP,NMSTP
"Martinistrasse 52, HAMBURG","Laarbeeklaan 101, JETTE/BRUSSEL",6.52611111111111,GHGTP,BBJTP
"Martinistrasse 52, HAMBURG","Zajceva 19, Zagreb",12.8344444444444,GHGTP,CZMTP
"Martinistrasse 52, HAMBURG","Fetscherstr. 74, DRESDEN",4.86111111111111,GHGTP,GDRTP
"Martinistrasse 52, HAMBURG","Vogelsang 105, HANN. MUENDEN",3.38833333333333,GHGTP,GHMTP
"Martinistrasse 52, HAMBURG","Transplantationsbuero, LUEBECK",0.981388888888889,GHGTP,GLUTP
"Martinistrasse 52, HAMBURG","Saatwinkler Damm 11-12, Berlin",2.90083333333333,GHGTP,GNOOR
"Martinistrasse 52, HAMBURG","Rakoczi ut 2., Pecs",12.6769444444444,GHGTP,HPCTP
"Martinistrasse 52, HAMBURG","Geert Groote Plein 8, NIJMEGEN",4.70277777777778,GHGTP,NNYTP
"Martinistrasse 52, HAMBURG","808 Route de Lennik, Brussels",6.65833333333333,GHGTP,BBRTP
"Martinistrasse 52, HAMBURG","Pauwelstr. 30, AACHEN",5.37694444444445,GHGTP,GAKTP
"Martinistrasse 52, HAMBURG","Moorenstrasse 5, DUESSELDORF",4.57916666666667,GHGTP,GDUTP
"Martinistrasse 52, HAMBURG","Stadtfelddamm 65, HANNOVER",1.94111111111111,GHGTP,GHOTP
"Martinistrasse 52, HAMBURG","Theodor Kutzer Ufer 1-3, MANNHEIM",6.13222222222222,GHGTP,GMATP
"Martinistrasse 52, HAMBURG","Lindenallee, Essen",4.14694444444444,GHGTP,GNWOR
"Martinistrasse 52, HAMBURG","Pecsi ut 4., Szeged",12.4394444444444,GHGTP,HSZTP
"Martinistrasse 52, HAMBURG","Dr. Molewaterplein 40, ROTTERDAM",5.33638888888889,GHGTP,NRDTP
"Liebigstrasse 20, LEIPZIG","Auenbruggerplatz 29, GRAZ",7.79861111111111,GLPTP,AGATP
"Liebigstrasse 20, LEIPZIG","De Pintelaan 185, GENT",7.51416666666667,GLPTP,BGETP
"Liebigstrasse 20, LEIPZIG","Stenglinstrasse 2, AUGSBURG",4.49861111111111,GLPTP,GAUTP
"Liebigstrasse 20, LEIPZIG","Hufelandstrasse 55, ESSEN",4.8425,GLPTP,GESTP
"Liebigstrasse 20, LEIPZIG","Kirrberger Strasse Geb. 41, HOMBURG/SAAR",5.71166666666667,GLPTP,GHSTP
"Liebigstrasse 20, LEIPZIG","Ismaningerstr. 22, MUENCHEN",4.46861111111111,GLPTP,GMHTP
"Liebigstrasse 20, LEIPZIG","Walter-Koehn-str. 1A, Leipzig",0.226944444444444,GLPTP,GOSOR
"Liebigstrasse 20, LEIPZIG","Karolina ut 19-21., Budapest",7.64,GLPTP,HUNOR
"Liebigstrasse 20, LEIPZIG","Postbus 2060, ROTTERDAM",7.01222222222222,GLPTP,NRSTP
"Liebigstrasse 20, LEIPZIG","Anichstrasse 35, INNSBRUCK",6.19888888888889,GLPTP,AIBTP
"Liebigstrasse 20, LEIPZIG","10, Avenue Hippocrate, Brussels",7.04027777777778,GLPTP,BLATP
"Liebigstrasse 20, LEIPZIG","Universitaetsklinik, BOCHUM",4.67861111111111,GLPTP,GBBTP
"Liebigstrasse 20, LEIPZIG","Pacelli Allee 4, FULDA",3.20638888888889,GLPTP,GFDTP
"Liebigstrasse 20, LEIPZIG","Lessingstrasse 1, JENA",1.285,GLPTP,GJETP
"Liebigstrasse 20, LEIPZIG","Haifa-Allee 2, Mainz",4.505,GLPTP,GMIOR
"Liebigstrasse 20, LEIPZIG","Organisationsburo, REGENSBURG",3.73472222222222,GLPTP,GRBTP
"Liebigstrasse 20, LEIPZIG","4 Rue Barble, LUXEMBOURG",6.55944444444445,GLPTP,LLXTP
"Liebigstrasse 20, LEIPZIG","Heidelberglaan 100, UTRECHT",6.42666666666667,GLPTP,NUTTP
"Liebigstrasse 20, LEIPZIG","St. Veiterstrasse 47, KLAGENFURT/KAERNTEN",7.95388888888889,GLPTP,AKTTP
"Liebigstrasse 20, LEIPZIG","Herestraat 49, LEUVEN",6.80194444444445,GLPTP,BLETP
"Liebigstrasse 20, LEIPZIG","Herestraat 49, LEUVEN",6.80194444444445,GLPTP,BLMTP
"Liebigstrasse 20, LEIPZIG","Campus Virchow-Klinikum, BERLIN",1.88944444444444,GLPTP,GBCTP
"Liebigstrasse 20, LEIPZIG","Universitaetsklinik, Haus 33 A, FRANKFURT/MAIN",4.22194444444444,GLPTP,GFMTP
"Liebigstrasse 20, LEIPZIG","Arnold-Heller-Strasse 3, KIEL",5.22138888888889,GLPTP,GKITP
"Liebigstrasse 20, LEIPZIG","Marchioninistr. 15, Munich",4.62805555555556,GLPTP,GMLTP
"Liebigstrasse 20, LEIPZIG","Ernst-Heydemann-Strasse 8, ROSTOCK",3.80833333333333,GLPTP,GROTP
"Liebigstrasse 20, LEIPZIG","Meibergdreef 9, Amsterdam",6.62305555555556,GLPTP,NAETP
"Liebigstrasse 20, LEIPZIG","Zaloska 7, LJUBLJANA",8.59638888888889,GLPTP,SLOTP
"Liebigstrasse 20, LEIPZIG","Fadingerstrasse 1, LINZ",6.16694444444445,GLPTP,AOETP
"Liebigstrasse 20, LEIPZIG","Avenue de l Hopital, LIEGE",6.54555555555556,GLPTP,BLGTP
"Liebigstrasse 20, LEIPZIG","Hindenburgdamm 30, Berlin",1.95333333333333,GLPTP,GBETP
"Liebigstrasse 20, LEIPZIG","Hugstetterstrasse 55, FREIBURG IM BREISGAU",6.64083333333333,GLPTP,GFRTP
"Liebigstrasse 20, LEIPZIG","Joseph  Stelzmannstrasse 9, KOELN",5.30055555555556,GLPTP,GKKTP
"Liebigstrasse 20, LEIPZIG","Albert Schweitzerstrasse 33, MUENSTER",4.84833333333333,GLPTP,GMNTP
"Liebigstrasse 20, LEIPZIG","Transplantationszentrum, STUTTGART",5.16805555555556,GLPTP,GSTTP
"Liebigstrasse 20, LEIPZIG","De Boelelaan 1117, AMSTERDAM",6.69,GLPTP,NAVTP
"Liebigstrasse 20, LEIPZIG","Krankenhausstrasse 9, LINZ",6.17305555555556,GLPTP,AOLTP
"Liebigstrasse 20, LEIPZIG","Ksaver 200a, Zagreb",9.61666666666667,GLPTP,CHROR
"Liebigstrasse 20, LEIPZIG","St. Juergenstrasse, BREMEN",3.95333333333333,GLPTP,GBMTP
"Liebigstrasse 20, LEIPZIG","Klinikstrasse 36, GIESSEN",3.7475,GLPTP,GGITP
"Liebigstrasse 20, LEIPZIG","Joseph-Stelzmann-Str. 9, KOELN",5.30055555555556,GLPTP,GKLTP
"Liebigstrasse 20, LEIPZIG","Baldingerstrasse, MARBURG/LAHN",3.69333333333333,GLPTP,GMRTP
"Liebigstrasse 20, LEIPZIG","Hoppe-Seyler-Strasse 3, TUEBINGEN",5.60222222222222,GLPTP,GTUTP
"Liebigstrasse 20, LEIPZIG","Postbus 22660, AMSTERDAM",6.70194444444444,GLPTP,NAWTP
"Liebigstrasse 20, LEIPZIG","Waehringer Guertel 18-20, Wien",6.11805555555556,GLPTP,AWDTP
